37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,39,38,38,38,38,38,38,38,38,38,41,37,37,37,37,37,37,37,37,37,37,37,37
37,37,37,37,37,37,37,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,41,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,39,38,38,38,38,38,38,38,38,38,38,38,40,4,4,4,4,4,4,4,4,4,3,38,38,38,38,38,38,38,41,37,37,37,37
37,37,37,37,37,37,39,40,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,38,38,38,38,38,41,37,37,37,37,37,37,37,37,37,37,37,37,37,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,40,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,41,37,37,37
37,37,37,37,37,39,40,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,38,38,38,38,38,38,38,38,38,38,38,38,38,40,8,8,8,4,8,8,8,8,4,8,8,4,4,4,4,4,4,4,4,8,8,8,4,8,8,8,8,4,8,8,8,8,8,8,4,8,8,8,4,8,8,8,8,8,8,8,4,4,34,37,37,37
37,37,37,37,39,40,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,8,8,4,4,4,8,4,8,8,8,8,8,4,4,8,4,8,4,8,4,4,8,4,8,4,4,4,4,8,4,8,8,8,4,4,4,4,4,8,4,8,4,4,34,37,37,37
37,37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,4,8,8,4,8,8,4,4,4,4,4,8,8,8,8,4,8,8,8,4,4,8,4,8,8,8,8,4,8,8,8,8,8,4,8,8,8,8,8,4,8,4,4,34,37,37,37
37,37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,8,8,8,8,4,8,8,8,8,8,4,4,4,4,4,4,4,4,4,8,4,4,4,4,8,4,4,4,4,4,8,4,8,4,8,4,4,4,8,4,4,34,37,37,37
37,37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,4,8,8,4,8,8,4,8,4,4,4,8,8,8,4,8,4,8,4,8,4,8,8,8,8,8,8,4,8,8,8,4,8,4,8,4,8,4,8,4,8,4,30,29,37,37,37
37,37,37,39,40,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,8,8,8,4,4,4,8,4,8,4,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,8,8,8,4,8,4,8,4,8,4,8,4,8,4,34,37,37,37,37
37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,4,8,8,4,8,4,8,4,8,8,8,4,4,4,4,4,8,8,8,8,8,4,8,8,8,8,8,8,4,8,4,8,4,8,8,8,4,8,4,34,37,37,37,37
37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,4,8,4,8,4,4,8,4,4,8,8,8,4,4,4,4,4,8,4,8,4,4,8,8,8,4,8,4,8,4,4,4,4,4,8,4,34,37,37,37,37
37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,4,4,4,8,4,8,4,8,8,8,4,4,8,8,8,8,4,8,4,8,8,8,8,8,4,8,4,4,4,4,4,4,8,4,8,8,8,8,8,4,8,4,34,37,37,37,37
37,37,37,32,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,8,8,4,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,4,8,4,4,4,4,4,8,8,8,8,8,8,4,8,4,4,4,4,4,8,4,8,4,34,37,37,37,37
